# Tetrahedron method
        2.2200000000        1.0123497070        1.0123496575        0.8641926318        0.8641926318        0.5913728673        0.5913728673
        2.2300000000        1.0366918625        1.0367148749        0.8824591191        0.8825107950        0.6013719759        0.6013740024
        2.2400000000        1.0706824908        1.0708923046        0.9071946018        0.9073498619        0.6166539814        0.6166600460
        2.2500000000        1.1159989024        1.1162841807        0.9402415463        0.9403425276        0.6377342400        0.6377373389
        2.2600000000        1.1779852561        1.1777546665        0.9851665793        0.9856010465        0.6686960390        0.6687063052
        2.2700000000        1.2071840599        1.2070393623        1.0095823250        1.0101819559        0.6774314057        0.6774446491
        2.2800000000        1.2339998067        1.2341638883        1.0340241093        1.0339023734        0.6849190208        0.6849195051
        2.2900000000        1.2645550706        1.2651681730        1.0618715959        1.0609091514        0.6920231023        0.6920095498
        2.3000000000        1.3005688094        1.3029424905        1.0939275195        1.0927134523        0.7000466154        0.7000325407
        2.3100000000        1.2974358694        1.3162993150        1.1039287835        1.1021401990        0.7044564893        0.7044506836
        2.3200000000        1.3273484578        1.3151065772        1.1227560091        1.1192493480        0.7153334714        0.7148606427
        2.3300000000        1.3495414307        1.3380145377        1.1451923141        1.1494658214        0.7277210236        0.7269198831
        2.3400000000        1.3798223520        1.3727281195        1.1770090979        1.1878519897        0.7394083219        0.7395883270
        2.3500000000        1.4227435050        1.4254700925        1.2251219154        1.2329849056        0.7495313705        0.7496586585
        2.3600000000        1.5385532667        1.5390757916        1.3340841472        1.3357713486        0.7586161017        0.7609179684
        2.3700000000        1.6154395363        1.6161092667        1.4207896980        1.4159939271        0.7703314065        0.7712663699
        2.3800000000        1.6634360830        1.6649176434        1.4662614161        1.4638857884        0.7791761564        0.7807684067
        2.3900000000        1.7303101488        1.7277154896        1.4987050161        1.4986575624        0.7890965158        0.7920315121
        2.4000000000        1.7339830758        1.7230619842        1.5002199480        1.4979654450        0.7882171313        0.7908947743
        2.4100000000        1.6523127664        1.6467613937        1.4141197091        1.4102158573        0.7874067105        0.7879609194
        2.4200000000        1.5963263198        1.6030361669        1.3503296727        1.3486992001        0.7898352661        0.7889448534
        2.4300000000        1.5730268884        1.5808365006        1.3166432845        1.3167205403        0.7941753618        0.7925493860
        2.4400000000        1.5608498544        1.5663203392        1.2940730385        1.2956933466        0.8002213787        0.7986106956
        2.4500000000        1.5548399382        1.5591024148        1.2789046220        1.2795357738        0.8066984321        0.8054666298
        2.4600000000        1.5561028569        1.5560856792        1.2698174151        1.2677340043        0.8146756326        0.8134934854
        2.4700000000        1.5614656571        1.5527739733        1.2622419163        1.2568504737        0.8237485976        0.8218136660
        2.4800000000        1.5712516635        1.5617890071        1.2578521650        1.2525023161        0.8346864602        0.8322886746
        2.4900000000        1.6305373741        1.6303960432        1.2726197177        1.2696188962        0.8624469422        0.8603660728
        2.5000000000        1.6730091866        1.6811719164        1.2750076584        1.2754604543        0.8741808698        0.8727522447
        2.5100000000        1.6427518958        1.6490680501        1.2627922178        1.2650747690        0.8782507708        0.8779337231
        2.5200000000        1.6291689662        1.6262871492        1.2617151226        1.2615497617        0.8853321384        0.8846294422
        2.5300000000        1.6079814597        1.5990816266        1.2557958914        1.2532951672        0.8911064470        0.8893088414
        2.5400000000        1.5891254680        1.5813876869        1.2505834088        1.2477598177        0.8982387701        0.8955980936
        2.5500000000        1.5837511652        1.5805490107        1.2485225046        1.2493201336        0.9086101587        0.9061674155
        2.5600000000        1.6237283250        1.6228438524        1.2610968368        1.2628064810        0.9273767292        0.9268700851
        2.5700000000        1.7200662538        1.7202047555        1.3017445979        1.3043329142        0.9740799942        0.9764443649
        2.5800000000        1.8003158615        1.8042740006        1.3137063507        1.3158384496        0.9898013658        0.9942326354
        2.5900000000        2.0648065703        2.0678877771        1.3137990776        1.3121552182        0.9884896112        0.9922671905
        2.6000000000        2.0282164480        2.0326681065        1.3445093703        1.3431027890        1.0062850893        1.0088574327
        2.6100000000        1.9491608070        1.9548042707        1.2907962181        1.2936788174        0.9854101228        0.9875965714
        2.6200000000        1.8769879046        1.8806466480        1.2576572638        1.2645864376        0.9839487393        0.9866389789
        2.6300000000        1.8817765259        1.8808121158        1.2705408816        1.2764003332        1.0092474423        1.0120164495
        2.6400000000        1.9492134747        1.9470743797        1.3492886590        1.3498169571        1.0766746066        1.0796640887
        2.6500000000        1.9806600640        1.9813463527        1.3510945051        1.3484611841        1.1049136654        1.1070098844
        2.6600000000        2.0673706321        2.0692073052        1.3522438726        1.3495803353        1.1257217099        1.1235580322
        2.6700000000        2.2853187074        2.2898146215        1.3648266435        1.3620657110        1.1495648680        1.1400192712
        2.6800000000        2.4134376876        2.4214729135        1.3468285854        1.3465164247        1.1744640119        1.1630569474
        2.6900000000        2.5280981885        2.5340007487        1.3740673383        1.3722851290        1.2431117574        1.2320310988
        2.7000000000        2.7771315628        2.7844748926        1.4511828091        1.4583574871        1.3148383928        1.3328278977
        2.7100000000        2.9996953475        3.0105818256        1.5142663125        1.5166578940        1.4433220604        1.4415560915
        2.7200000000        3.9384822249        3.7961510934        1.6718900903        1.6714204251        1.7926327575        1.8059065524
        2.7300000000        4.6073903141        4.7507674698        1.6933585432        1.6870385563        1.7627236159        1.7625848210
        2.7400000000        2.6890817015        2.6959472846        1.5401530961        1.5420598940        1.6893159500        1.7292310396
        2.7500000000        0.7759368028        0.7769185714        0.8722155081        0.8719195592        1.4879769156        1.4863534534
        2.7600000000        0.7687380304        0.7686240381        0.8388047013        0.8377804236        1.4745504729        1.4597157109
        2.7700000000        0.8373081951        0.8399842753        0.8675608234        0.8677646940        1.5429021448        1.5373978934
